date,city,aqi_mean
2025-07-13,Cần Thơ,56.875
2025-07-13,Huế,47.583333333333336
2025-07-13,Hà Nội,77.20833333333333
2025-07-13,Hải Phòng,113.04166666666667
2025-07-13,Hồ Chí Minh,71.375
2025-07-13,Nha Trang,60.958333333333336
2025-07-13,Vinh,88.0
2025-07-13,Đà Nẵng,56.666666666666664
2025-07-14,Cần Thơ,56.375
2025-07-14,Huế,43.833333333333336
2025-07-14,Hà Nội,139.66666666666666
2025-07-14,Hải Phòng,77.875
2025-07-14,Hồ Chí Minh,70.33333333333333
2025-07-14,Nha Trang,60.333333333333336
2025-07-14,Vinh,73.91666666666667
2025-07-14,Đà Nẵng,38.166666666666664
2025-07-15,Cần Thơ,58.0
2025-07-15,Huế,44.22727272727273
2025-07-15,Hà Nội,149.1818181818182
2025-07-15,Hải Phòng,38.523809523809526
2025-07-15,Hồ Chí Minh,68.81818181818181
2025-07-15,Nha Trang,61.25
2025-07-15,Vinh,55.666666666666664
2025-07-15,Đà Nẵng,32.68181818181818
2025-07-16,Cần Thơ,46.458333333333336
2025-07-16,Huế,44.21739130434783
2025-07-16,Hà Nội,73.52173913043478
2025-07-16,Hải Phòng,35.17391304347826
2025-07-16,Hồ Chí Minh,59.08695652173913
2025-07-16,Nha Trang,62.52173913043478
2025-07-16,Vinh,41.291666666666664
2025-07-16,Đà Nẵng,23.91304347826087
2025-07-17,Cần Thơ,46.285714285714285
2025-07-17,Huế,44.30434782608695
2025-07-17,Hà Nội,75.9047619047619
2025-07-17,Hải Phòng,22.52173913043478
2025-07-17,Hồ Chí Minh,58.142857142857146
2025-07-17,Nha Trang,64.95454545454545
2025-07-17,Vinh,41.130434782608695
2025-07-17,Đà Nẵng,28.095238095238095
2025-07-18,Cần Thơ,37.130434782608695
2025-07-18,Huế,44.130434782608695
2025-07-18,Hà Nội,77.04166666666667
2025-07-18,Hải Phòng,46.708333333333336
2025-07-18,Hồ Chí Minh,72.04347826086956
2025-07-18,Nha Trang,65.1304347826087
2025-07-18,Vinh,37.21739130434783
2025-07-18,Đà Nẵng,31.043478260869566
2025-07-19,Cần Thơ,38.041666666666664
2025-07-19,Huế,43.916666666666664
2025-07-19,Hà Nội,99.54166666666667
2025-07-19,Hải Phòng,58.0
2025-07-19,Hồ Chí Minh,55.34782608695652
2025-07-19,Nha Trang,62.91304347826087
2025-07-19,Vinh,32.125
2025-07-19,Đà Nẵng,29.608695652173914
2025-07-20,Cần Thơ,40.130434782608695
2025-07-20,Huế,43.875
2025-07-20,Hà Nội,72.08333333333333
2025-07-20,Hải Phòng,81.04166666666667
2025-07-20,Hồ Chí Minh,49.08695652173913
2025-07-20,Nha Trang,58.75
2025-07-20,Vinh,42.416666666666664
2025-07-20,Đà Nẵng,20.125
2025-07-21,Cần Thơ,46.95652173913044
2025-07-21,Huế,44.25
2025-07-21,Hà Nội,88.56521739130434
2025-07-21,Hải Phòng,84.41666666666667
2025-07-21,Hồ Chí Minh,45.416666666666664
2025-07-21,Nha Trang,56.69565217391305
2025-07-21,Vinh,44.708333333333336
2025-07-21,Đà Nẵng,22.291666666666668
2025-07-22,Cần Thơ,50.130434782608695
2025-07-22,Huế,44.56521739130435
2025-07-22,Hà Nội,39.22727272727273
2025-07-22,Hải Phòng,33.09090909090909
2025-07-22,Hồ Chí Minh,55.54545454545455
2025-07-22,Nha Trang,56.0
2025-07-22,Vinh,11.45
2025-07-22,Đà Nẵng,27.047619047619047
2025-07-23,Cần Thơ,52.21739130434783
2025-07-23,Huế,44.17391304347826
2025-07-23,Hà Nội,49.36363636363637
2025-07-23,Hải Phòng,26.434782608695652
2025-07-23,Hồ Chí Minh,58.27272727272727
2025-07-23,Nha Trang,57.608695652173914
2025-07-23,Vinh,19.82608695652174
2025-07-23,Đà Nẵng,26.043478260869566
2025-07-24,Cần Thơ,59.291666666666664
2025-07-24,Huế,46.666666666666664
2025-07-24,Hà Nội,73.875
2025-07-24,Hải Phòng,23.708333333333332
2025-07-24,Hồ Chí Minh,75.45833333333333
2025-07-24,Nha Trang,57.708333333333336
2025-07-24,Vinh,31.5
2025-07-24,Đà Nẵng,30.75
2025-07-25,Cần Thơ,60.25
2025-07-25,Huế,45.291666666666664
2025-07-25,Hà Nội,85.5
2025-07-25,Hải Phòng,44.708333333333336
2025-07-25,Hồ Chí Minh,70.875
2025-07-25,Nha Trang,61.208333333333336
2025-07-25,Vinh,42.333333333333336
2025-07-25,Đà Nẵng,35.458333333333336
2025-07-26,Cần Thơ,63.0
2025-07-26,Huế,44.666666666666664
2025-07-26,Hà Nội,94.70833333333333
2025-07-26,Hải Phòng,89.79166666666667
2025-07-26,Hồ Chí Minh,72.58333333333333
2025-07-26,Nha Trang,60.166666666666664
2025-07-26,Vinh,50.958333333333336
2025-07-26,Đà Nẵng,26.125
2025-07-27,Cần Thơ,54.833333333333336
2025-07-27,Huế,48.541666666666664
2025-07-27,Hà Nội,90.125
2025-07-27,Hải Phòng,74.33333333333333
2025-07-27,Hồ Chí Minh,59.458333333333336
2025-07-27,Nha Trang,59.25
2025-07-27,Vinh,46.333333333333336
2025-07-27,Đà Nẵng,23.458333333333332
2025-07-28,Cần Thơ,49.958333333333336
2025-07-28,Huế,51.77272727272727
2025-07-28,Hà Nội,108.29166666666667
2025-07-28,Hải Phòng,65.25
2025-07-28,Hồ Chí Minh,53.083333333333336
2025-07-28,Nha Trang,56.083333333333336
2025-07-28,Vinh,34.391304347826086
2025-07-28,Đà Nẵng,16.041666666666668
2025-07-29,Cần Thơ,63.291666666666664
2025-07-29,Huế,52.833333333333336
2025-07-29,Hà Nội,125.45833333333333
2025-07-29,Hải Phòng,70.375
2025-07-29,Hồ Chí Minh,61.75
2025-07-29,Nha Trang,56.25
2025-07-29,Vinh,31.833333333333332
2025-07-29,Đà Nẵng,31.75
2025-07-30,Cần Thơ,73.75
2025-07-30,Huế,32.095238095238095
2025-07-30,Hà Nội,94.79166666666667
2025-07-30,Hải Phòng,46.875
2025-07-30,Hồ Chí Minh,70.66666666666667
2025-07-30,Nha Trang,56.833333333333336
2025-07-30,Vinh,18.0
2025-07-30,Đà Nẵng,25.375
2025-07-31,Cần Thơ,49.75
2025-07-31,Huế,49.27272727272727
2025-07-31,Hà Nội,74.75
2025-07-31,Hải Phòng,87.20833333333333
2025-07-31,Hồ Chí Minh,57.916666666666664
2025-07-31,Nha Trang,57.0
2025-07-31,Vinh,47.86363636363637
2025-07-31,Đà Nẵng,42.583333333333336
2025-08-01,Cần Thơ,54.92857142857143
2025-08-01,Huế,53.857142857142854
2025-08-01,Hà Nội,45.642857142857146
2025-08-01,Hải Phòng,77.07142857142857
2025-08-01,Hồ Chí Minh,61.642857142857146
2025-08-01,Nha Trang,58.142857142857146
2025-08-01,Vinh,54.785714285714285
2025-08-01,Đà Nẵng,53.92857142857143
2025-08-13,Cần Thơ,29.88888888888889
2025-08-13,Huế,46.77777777777778
2025-08-13,Hà Nội,90.5
2025-08-13,Hải Phòng,39.22222222222222
2025-08-13,Hồ Chí Minh,63.888888888888886
2025-08-13,Nha Trang,65.44444444444444
2025-08-13,Vinh,77.77777777777777
2025-08-13,Đà Nẵng,22.88888888888889
2025-08-14,Cần Thơ,36.41304347826087
2025-08-14,Huế,46.78260869565217
2025-08-14,Hà Nội,104.20833333333333
2025-08-14,Hải Phòng,67.3913043478261
2025-08-14,Hồ Chí Minh,62.54347826086956
2025-08-14,Nha Trang,64.08695652173913
2025-08-14,Vinh,67.56521739130434
2025-08-14,Đà Nẵng,27.652173913043477
2025-08-15,Cần Thơ,35.04347826086956
2025-08-15,Huế,46.73913043478261
2025-08-15,Hà Nội,80.26086956521739
2025-08-15,Hải Phòng,37.56521739130435
2025-08-15,Hồ Chí Minh,64.17391304347827
2025-08-15,Nha Trang,68.1304347826087
2025-08-15,Vinh,68.95652173913044
2025-08-15,Đà Nẵng,30.652173913043477
2025-08-16,Cần Thơ,22.9
2025-08-16,Huế,46.85
2025-08-16,Hà Nội,64.78947368421052
2025-08-16,Hải Phòng,29.85
2025-08-16,Hồ Chí Minh,73.5
2025-08-16,Nha Trang,67.85
2025-08-16,Vinh,48.3
2025-08-16,Đà Nẵng,37.0
