timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-24 06:02:00.247720+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 07:04:38.466851+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 08:28:38.089758+07:00,Hải Phòng,132,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 09:21:44.594299+07:00,Hải Phòng,139,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,94%,aqi_hai-phong_2025_jan.csv
2025-01-24 10:02:58.431842+07:00,Hải Phòng,139,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,94%,aqi_hai-phong_2025_jan.csv
2025-01-24 11:02:08.816101+07:00,Hải Phòng,122,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-24 12:01:49.454422+07:00,Hải Phòng,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-24 13:02:10.568562+07:00,Hải Phòng,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-24 14:02:06.352841+07:00,Hải Phòng,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,69%,aqi_hai-phong_2025_jan.csv
2025-01-24 15:02:11.804109+07:00,Hải Phòng,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-24 16:02:07.229265+07:00,Hải Phòng,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-24 17:02:01.972473+07:00,Hải Phòng,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,69%,aqi_hai-phong_2025_jan.csv
2025-01-24 18:02:03.796576+07:00,Hải Phòng,82,/dl/web/weather/ic-w-01-clear-sky-full.svg,18.5 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-24 19:02:21.711664+07:00,Hải Phòng,118,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,14.8 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-24 20:05:07.149557+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-24 21:02:05.119033+07:00,Hải Phòng,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-24 22:02:08.929351+07:00,Hải Phòng,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-24 23:02:06.601707+07:00,Hải Phòng,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
